,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance_km,pickup_hour,pickup_day,pickup_month,pickup_year,pickup_dayofweek,pickup_quarter,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,is_rush_hour,is_night,hour_category,day_name,month_name,season,fare_per_km,distance_night,distance_rush,distance_weekend,hour_weekend,hour_rush,fare_per_passenger
35135087,5.3,2012-02-12 02:52:00+00:00,-73.989207,40.665457,-73.975403,40.668137,2,1.20179953977597,2,12,2,2012,6,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,1,Night,Sunday,Feb,Winter,4.41005327809327,1.20179953977597,0.0,1.20179953977597,2,0,2.65
23109333,4.5,2009-01-08 23:21:00+00:00,-73.98625200000001,40.756065,-73.98456800000001,40.74608,1,1.1193065107005697,23,8,1,2009,3,1,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,1,Evening,Thursday,Jan,Winter,4.0203464886338125,1.1193065107005697,0.0,0.0,0,0,4.5
13582645,5.0,2012-09-17 03:13:00+00:00,-73.990697,40.761037,-73.997867,40.751362,5,1.2337323043287693,3,17,9,2012,0,3,0.7071067811865475,0.7071067811865476,0.0,1.0,0,0,1,Night,Monday,Sep,Fall,4.052743032225557,1.2337323043287693,0.0,0.0,0,0,1.0
5692699,8.1,2011-07-27 15:06:00+00:00,-73.955828,40.779293,-73.955505,40.764587,1,1.6354587890999241,15,27,7,2011,2,3,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0,0,0,Afternoon,Wednesday,Jul,Summer,4.952738677357832,0.0,0.0,0.0,0,0,8.1
44399355,7.0,2013-04-22 10:50:36+00:00,-73.98838,40.749136,-73.992992,40.753082,1,0.586048681829015,10,22,4,2013,0,2,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,0,0,Morning,Monday,Apr,Spring,11.94440021288592,0.0,0.0,0.0,0,0,7.0
11766227,10.5,2013-11-21 19:31:27+00:00,-73.988385,40.741287,-73.97237700000001,40.753038,1,1.8777300986847005,19,21,11,2013,3,4,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0,1,0,Evening,Thursday,Nov,Fall,5.591857960499738,0.0,1.8777300986847005,0.0,0,19,10.5
32202970,9.3,2009-12-22 09:05:00+00:00,-73.997602,40.73174,-73.97835699999999,40.751538,2,2.734064484650648,9,22,12,2009,1,4,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0,1,0,Morning,Tuesday,Dec,Winter,3.4015291344484626,0.0,2.734064484650648,0.0,0,9,4.65
10822160,9.3,2010-02-05 08:51:08+00:00,-73.978143,40.736591,-73.98441700000001,40.753875,1,1.9932463645685894,8,5,2,2010,4,1,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0,1,0,Morning,Friday,Feb,Winter,4.665755405510476,0.0,1.9932463645685894,0.0,0,8,9.3
19237794,4.9,2011-05-08 23:59:00+00:00,-73.973125,40.757767,-73.980377,40.748237,5,1.223147660859827,23,8,5,2011,6,2,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1,0,1,Evening,Sunday,May,Spring,4.006057614135879,1.223147660859827,0.0,1.223147660859827,23,0,0.9800000000000001
22597381,6.1,2010-11-13 10:27:00+00:00,-73.980423,40.739422999999995,-73.988905,40.748073,1,1.1982224642513737,10,13,11,2010,5,4,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,0,Morning,Saturday,Nov,Fall,5.090874342613133,0.0,0.0,1.1982224642513737,10,0,6.1
34997759,9.3,2012-03-16 20:26:09+00:00,-73.963964,40.768049,-73.990916,40.751054,1,2.953686670969356,20,16,3,2012,4,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,Evening,Friday,Mar,Spring,3.1486074983531953,0.0,0.0,0.0,0,0,9.3
15986701,12.1,2009-07-18 04:04:00+00:00,-73.98610699999999,40.72281,-73.97878,40.762528,5,4.459369005649354,4,18,7,2009,5,3,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,1,Night,Saturday,Jul,Summer,2.713388370567923,4.459369005649354,0.0,4.459369005649354,4,0,2.42
52974075,9.0,2014-06-12 06:00:02+00:00,-73.93804300000001,40.796852,-73.966792,40.793496999999995,1,2.448679321417075,6,12,6,2014,3,2,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,Morning,Thursday,Jun,Summer,3.6754506485527108,0.0,0.0,0.0,0,0,9.0
29999380,4.5,2011-07-03 15:37:00+00:00,-73.971785,40.754205,-73.97404,40.761788,3,0.8643180063734434,15,3,7,2011,6,3,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1,0,0,Afternoon,Sunday,Jul,Summer,5.206417044209649,0.0,0.0,0.8643180063734434,15,0,1.5
31723031,23.5,2015-05-03 03:18:52+00:00,-73.97815704345702,40.729530334472656,-73.9374771118164,40.81890106201172,1,10.511399776991743,3,3,5,2015,6,2,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1,0,1,Night,Sunday,May,Spring,2.235667988904658,10.511399776991743,0.0,10.511399776991743,3,0,23.5
10816126,5.5,2014-11-04 08:56:00+00:00,-73.99113,40.733257,-74.000977,40.724415,1,1.2865216559337014,8,4,11,2014,1,4,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,0,1,0,Morning,Tuesday,Nov,Fall,4.275093213264521,0.0,1.2865216559337014,0.0,0,8,5.5
28929256,7.5,2013-10-07 16:02:00+00:00,-73.98939200000001,40.752292,-73.98910699999999,40.753397,1,0.12519365739628815,16,7,10,2013,0,4,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,0,Afternoon,Monday,Oct,Fall,59.90718823925314,0.0,0.0,0.0,0,0,7.5
32013013,8.5,2009-06-28 11:16:00+00:00,-74.01706800000001,40.707575,-73.996808,40.722093,1,2.3498483322474173,11,28,6,2009,6,2,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1,0,0,Morning,Sunday,Jun,Summer,3.617254732296071,0.0,0.0,2.3498483322474173,11,0,8.5
41524555,11.0,2015-02-03 22:04:50+00:00,-74.00528717041014,40.71888732910156,-73.97882080078125,40.724159240722656,2,2.306161428049367,22,3,2,2015,1,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,Evening,Tuesday,Feb,Winter,4.769830882699391,2.306161428049367,0.0,0.0,0,0,5.5
10879702,5.3,2009-09-06 23:25:00+00:00,-73.976858,40.751493,-73.99405,40.752593,2,1.4533208493520822,23,6,9,2009,6,3,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1,0,1,Evening,Sunday,Sep,Fall,3.646820316630591,1.4533208493520822,0.0,1.4533208493520822,23,0,2.65
36712999,11.5,2013-09-05 18:15:00+00:00,-73.98203000000001,40.757785,-73.95153,40.786172,5,4.069405637103119,18,5,9,2013,3,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,1,0,Evening,Thursday,Sep,Fall,2.8259655157372037,0.0,4.069405637103119,0.0,0,18,2.3
51988095,19.0,2012-09-24 12:29:17+00:00,-74.001425,40.722633,-73.982221,40.764273,2,4.9046715038051545,12,24,9,2012,0,3,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,0,Afternoon,Monday,Sep,Fall,3.873857807859175,0.0,0.0,0.0,0,0,9.5
23099844,17.7,2010-10-15 09:00:50+00:00,-73.93565500000001,40.761237,-73.977523,40.765164,1,3.5530847532231764,9,15,10,2010,4,4,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0,1,0,Morning,Friday,Oct,Fall,4.981586770184265,0.0,3.5530847532231764,0.0,0,9,17.7
19959931,6.9,2009-10-15 17:04:35+00:00,-73.989882,40.752522,-73.97910300000001,40.756499,1,1.0099025241047395,17,15,10,2009,3,4,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,1,0,Afternoon,Thursday,Oct,Fall,6.83234256307729,0.0,1.0099025241047395,0.0,0,17,6.9
31188068,7.3,2010-04-16 07:51:00+00:00,-73.983102,40.77657,-73.967197,40.790203000000005,4,2.0226873711778413,7,16,4,2010,4,2,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,1,0,Morning,Friday,Apr,Spring,3.6090599585585488,0.0,2.0226873711778413,0.0,0,7,1.825
54825219,26.0,2013-06-14 15:29:00+00:00,-73.970625,40.796116999999995,-74.013669,40.715234,1,9.697064775499719,15,14,6,2013,4,2,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0,0,0,Afternoon,Friday,Jun,Summer,2.6812237106728145,0.0,0.0,0.0,0,0,26.0
15835410,4.5,2011-11-08 07:08:32+00:00,-73.993412,40.757349,-74.005531,40.750922,1,1.2461043497045179,7,8,11,2011,1,4,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,1,0,Morning,Tuesday,Nov,Fall,3.6112545478771994,0.0,1.2461043497045179,0.0,0,7,4.5
26815764,14.5,2013-05-10 23:06:29+00:00,-73.977149,40.784828000000005,-73.97349100000001,40.748982,1,3.9977803722122873,23,10,5,2013,4,2,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,0,1,Evening,Friday,May,Spring,3.627012654518589,3.9977803722122873,0.0,0.0,0,0,14.5
51190461,8.9,2011-05-16 14:26:23+00:00,-73.976099,40.740081,-74.00012,40.748104999999995,3,2.211608850963484,14,16,5,2011,0,2,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0,0,0,Afternoon,Monday,May,Spring,4.024219742167666,0.0,0.0,0.0,0,0,2.966666666666667
32764901,5.5,2015-06-25 10:11:17+00:00,-73.95269775390625,40.77994537353515,-73.95728302001955,40.77091217041016,1,1.0760985400304686,10,25,6,2015,3,2,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,Morning,Thursday,Jun,Summer,5.111056093287027,0.0,0.0,0.0,0,0,5.5
51580560,8.9,2012-07-28 04:05:30+00:00,-73.989806,40.756704,-73.975298,40.732915000000006,1,2.9139266909954182,4,28,7,2012,5,3,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,1,Night,Saturday,Jul,Summer,3.0542978406089194,2.9139266909954182,0.0,2.9139266909954182,4,0,8.9
51871582,6.9,2009-08-26 07:02:00+00:00,-73.98360799999999,40.754488,-73.97691800000001,40.763895,1,1.1881233016444182,7,26,8,2009,2,3,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,1,0,Morning,Wednesday,Aug,Summer,5.807478054213799,0.0,1.1881233016444182,0.0,0,7,6.9
28558201,3.5,2014-01-21 10:07:12+00:00,-73.99834,40.745647,-73.99714,40.747408,1,0.22036887874250732,10,21,1,2014,1,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,Morning,Tuesday,Jan,Winter,15.882460445286457,0.0,0.0,0.0,0,0,3.5
34739111,6.0,2013-01-04 06:53:00+00:00,-74.01605500000001,40.715077,-74.00884,40.711375,3,0.7343341694718692,6,4,1,2013,4,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,Morning,Friday,Jan,Winter,8.170667047013733,0.0,0.0,0.0,0,0,2.0
19874126,5.3,2009-09-07 20:51:00+00:00,-73.975785,40.744552,-73.987565,40.728732,1,2.0197854671721465,20,7,9,2009,0,3,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,Evening,Monday,Sep,Fall,2.6240410608659364,0.0,0.0,0.0,0,0,5.3
12896992,10.0,2013-07-29 09:43:00+00:00,-73.991815,40.765842,-73.984135,40.760775,1,0.8577967239247359,9,29,7,2013,0,3,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,1,0,Morning,Monday,Jul,Summer,11.657773597276423,0.0,0.8577967239247359,0.0,0,9,10.0
11309956,10.0,2013-12-18 14:49:00+00:00,-73.974362,40.791242,-73.98657,40.769902,6,2.585967011723643,14,18,12,2013,2,4,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,0,Afternoon,Wednesday,Dec,Winter,3.8670253544087667,0.0,0.0,0.0,0,0,1.6666666666666667
10219210,20.5,2010-02-15 13:31:00+00:00,-74.007427,40.706383,-73.977338,40.760813,2,6.561880584160169,13,15,2,2010,0,1,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,0,0,Afternoon,Monday,Feb,Winter,3.1241043992000233,0.0,0.0,0.0,0,0,10.25
27689030,6.0,2014-03-19 11:02:05+00:00,-73.952386,40.778216,-73.969038,40.785706,1,1.6307585304003784,11,19,3,2014,2,1,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,0,0,Morning,Wednesday,Mar,Spring,3.6792694247178948,0.0,0.0,0.0,0,0,6.0
21477174,8.5,2013-05-23 13:29:31+00:00,-73.97547800000001,40.765479,-73.982239,40.751689,1,1.6357040306396888,13,23,5,2013,3,2,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,Afternoon,Thursday,May,Spring,5.1965391298056725,0.0,0.0,0.0,0,0,8.5
28532902,8.5,2010-06-10 13:16:28+00:00,-73.98710600000001,40.771491999999995,-73.963607,40.764209,1,2.1382522143657376,13,10,6,2010,3,2,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,Afternoon,Thursday,Jun,Summer,3.975209258708204,0.0,0.0,0.0,0,0,8.5
37414810,6.9,2009-05-28 09:24:46+00:00,-73.827865,40.693822,-73.8302,40.713539,3,2.201248158855762,9,28,5,2009,3,2,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0,1,0,Morning,Thursday,May,Spring,3.134585245303152,0.0,2.201248158855762,0.0,0,9,2.3000000000000003
30587285,11.5,2013-05-31 22:03:00+00:00,-73.975117,40.756567,-73.977425,40.784165,1,3.07490634828223,22,31,5,2013,4,2,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,1,Evening,Friday,May,Spring,3.7399513017443202,3.07490634828223,0.0,0.0,0,0,11.5
15083750,5.7,2011-08-23 13:23:00+00:00,-73.988682,40.778177,-73.975593,40.786952,1,1.4719233694027725,13,23,8,2011,1,3,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,Afternoon,Tuesday,Aug,Summer,3.8724842056911934,0.0,0.0,0.0,0,0,5.7
17181839,4.5,2011-06-20 17:12:31+00:00,-73.995775,40.759707,-73.986924,40.755682,1,0.8695274734499872,17,20,6,2011,0,2,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,1,0,Afternoon,Monday,Jun,Summer,5.175224633381095,0.0,0.8695274734499872,0.0,0,17,4.5
16952340,10.5,2012-11-23 13:05:00+00:00,-73.974987,40.756552,-73.961867,40.779613,5,2.7921768492173404,13,23,11,2012,4,4,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,Afternoon,Friday,Nov,Fall,3.760506789870132,0.0,0.0,0.0,0,0,2.1
24148698,4.1,2009-09-07 00:50:11+00:00,-73.997772,40.725772,-73.99659,40.720368,1,0.6090973637739003,0,7,9,2009,0,3,0.0,1.0,0.0,1.0,0,0,1,Night,Monday,Sep,Fall,6.731271950672796,0.6090973637739003,0.0,0.0,0,0,4.1
14762065,14.5,2010-02-12 11:24:23+00:00,-73.957516,40.710516,-73.97519399999999,40.734527,1,3.0574121494525093,11,12,2,2010,4,1,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0,0,0,Morning,Friday,Feb,Winter,4.7425728986510745,0.0,0.0,0.0,0,0,14.5
34425303,7.0,2013-02-21 14:58:57+00:00,-73.961515,40.811212,-73.950921,40.811012,1,0.8918674703287867,14,21,2,2013,3,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,0,Afternoon,Thursday,Feb,Winter,7.8486997596396835,0.0,0.0,0.0,0,0,7.0
8973476,3.0,2014-01-13 16:11:00+00:00,-73.962215,40.77348,-73.963755,40.771325,2,0.2724656970724862,16,13,1,2014,0,1,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,0,Afternoon,Monday,Jan,Winter,11.010560346618188,0.0,0.0,0.0,0,0,1.5
7498509,5.3,2010-05-02 12:49:40+00:00,-73.992576,40.75358,-73.98862,40.763852,1,1.1898023485774236,12,2,5,2010,6,2,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1,0,0,Afternoon,Sunday,May,Spring,4.454521380241766,0.0,0.0,1.1898023485774236,12,0,5.3
46825990,12.9,2012-06-11 12:04:57+00:00,-73.991019,40.757701,-73.973122,40.756533000000005,1,1.5130195553469508,12,11,6,2012,0,2,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,0,Afternoon,Monday,Jun,Summer,8.525996874536032,0.0,0.0,0.0,0,0,12.9
11542945,13.7,2011-07-27 18:30:00+00:00,-73.989227,40.752998,-73.999913,40.719192,1,3.8653754946850665,18,27,7,2011,2,3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,1,0,Evening,Wednesday,Jul,Summer,3.5442869700078683,0.0,3.8653754946850665,0.0,0,18,13.7
51025356,16.5,2014-01-18 02:25:55+00:00,-73.993895,40.720935,-73.957875,40.7704,2,6.2817656924165926,2,18,1,2014,5,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,1,Night,Saturday,Jan,Winter,2.626650022925713,6.2817656924165926,0.0,6.2817656924165926,2,0,8.25
19969602,6.5,2012-04-15 21:09:36+00:00,-73.97186500000001,40.794844,-73.98839,40.779228,1,2.2250219975657624,21,15,4,2012,6,2,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1,0,0,Evening,Sunday,Apr,Spring,2.92131943284659,0.0,0.0,2.2250219975657624,21,0,6.5
6151914,4.9,2009-07-03 12:48:00+00:00,-73.940347,40.793582,-73.94697,40.78055,1,1.5526681829099247,12,3,7,2009,4,3,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0,0,Afternoon,Friday,Jul,Summer,3.155857802674034,0.0,0.0,0.0,0,0,4.9
17250940,11.5,2014-04-29 19:20:57+00:00,-74.00841700000001,40.737505,-73.983754,40.721340000000005,1,2.7476817245596843,19,29,4,2014,1,2,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,1,0,Evening,Tuesday,Apr,Spring,4.185346467609117,0.0,2.7476817245596843,0.0,0,19,11.5
34956956,10.5,2013-04-19 04:59:29+00:00,-73.993034,40.728144,-73.969522,40.762073,1,4.261082333652642,4,19,4,2013,4,2,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,1,Night,Friday,Apr,Spring,2.464162665216397,4.261082333652642,0.0,0.0,0,0,10.5
18265130,3.7,2011-06-10 11:22:43+00:00,-73.95433299999999,40.784408,-73.959734,40.777148,2,0.9265504394820137,11,10,6,2011,4,2,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0,0,0,Morning,Friday,Jun,Summer,3.9933066159554986,0.0,0.0,0.0,0,0,1.85
25445744,8.9,2009-06-04 18:09:21+00:00,-73.988629,40.748924,-74.007063,40.718882,1,3.683953661389439,18,4,6,2009,3,2,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,1,0,Evening,Thursday,Jun,Summer,2.4158827222173254,0.0,3.683953661389439,0.0,0,18,8.9
6660201,17.7,2011-09-28 08:28:00+00:00,-74.013987,40.716892,-73.968385,40.766397,5,6.712807287686213,8,28,9,2011,2,3,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0,1,0,Morning,Wednesday,Sep,Fall,2.6367508020777515,0.0,6.712807287686213,0.0,0,8,3.54
14936985,4.1,2011-12-20 22:14:00+00:00,-73.981463,40.741245,-73.975238,40.745868,1,0.7343547746670948,22,20,12,2011,1,4,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,Evening,Tuesday,Dec,Winter,5.583132487779703,0.7343547746670948,0.0,0.0,0,0,4.1
46495191,13.5,2013-09-10 19:14:00+00:00,-73.971437,40.762062,-73.980935,40.72544,1,4.150049852623903,19,10,9,2013,1,3,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,1,0,Evening,Tuesday,Sep,Fall,3.2529729712679267,0.0,4.150049852623903,0.0,0,19,13.5
5169810,5.7,2010-04-15 15:49:00+00:00,-73.97783199999999,40.757822999999995,-73.991527,40.7496,5,1.471992692769699,15,15,4,2010,3,2,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,0,0,Afternoon,Thursday,Apr,Spring,3.8723018313867374,0.0,0.0,0.0,0,0,1.1400000000000001
8967319,10.1,2009-11-11 06:08:35+00:00,-74.002026,40.724403,-73.972707,40.759141,1,4.584928767141891,6,11,11,2009,2,4,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,Morning,Wednesday,Nov,Fall,2.202869556530982,0.0,0.0,0.0,0,0,10.1
48366927,7.5,2013-05-10 20:38:22+00:00,-73.96433,40.807244,-73.95478,40.810506,1,0.8818079255993327,20,10,5,2013,4,2,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,Evening,Friday,May,Spring,8.50525356176916,0.0,0.0,0.0,0,0,7.5
12334279,8.1,2011-03-23 16:22:00+00:00,-73.99266800000001,40.753772999999995,-73.988037,40.737987,1,1.7981542432758668,16,23,3,2011,2,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,0,Afternoon,Wednesday,Mar,Spring,4.504619128358793,0.0,0.0,0.0,0,0,8.1
4116166,6.6,2009-01-17 23:57:17+00:00,-73.966545,40.761879,-73.94919,40.78176,3,2.6500775046295058,23,17,1,2009,5,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,1,0,1,Evening,Saturday,Jan,Winter,2.490493198206561,2.6500775046295058,0.0,2.6500775046295058,23,0,2.1999999999999997
7113503,4.5,2014-12-10 13:06:37+00:00,-73.949907,40.780273,-73.95515,40.77312,1,0.90968619785895,13,10,12,2014,2,4,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,Afternoon,Wednesday,Dec,Winter,4.946760773760515,0.0,0.0,0.0,0,0,4.5
32427913,12.0,2013-11-04 14:00:00+00:00,-74.007923,40.724070000000005,-73.98905699999999,40.753227,1,3.610785299974288,14,4,11,2013,0,4,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0,0,0,Afternoon,Monday,Nov,Fall,3.323376773491753,0.0,0.0,0.0,0,0,12.0
30214278,7.3,2009-04-14 18:49:54+00:00,-74.003333,40.743813,-73.991299,40.728279,1,2.0029020911403816,18,14,4,2009,1,2,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,1,0,Evening,Tuesday,Apr,Spring,3.644711357729742,0.0,2.0029020911403816,0.0,0,18,7.3
10834513,5.7,2010-06-19 23:54:00+00:00,-73.97113,40.75257,-73.98498199999999,40.732267,1,2.541373482227618,23,19,6,2010,5,2,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,1,0,1,Evening,Saturday,Jun,Summer,2.2428816700344716,2.541373482227618,0.0,2.541373482227618,23,0,5.7
17459222,12.5,2015-02-07 15:55:40+00:00,-73.99137878417969,40.7507438659668,-73.97175598144531,40.758079528808594,2,1.8431784166485565,15,7,2,2015,5,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1,0,0,Afternoon,Saturday,Feb,Winter,6.781763440312358,0.0,0.0,1.8431784166485565,15,0,6.25
46889293,8.5,2011-11-15 07:22:00+00:00,-74.00112,40.734547,-74.01349499999999,40.715377,1,2.373023757130965,7,15,11,2011,1,4,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,1,0,Morning,Tuesday,Nov,Fall,3.5819278987230523,0.0,2.373023757130965,0.0,0,7,8.5
55415512,11.5,2012-11-16 17:22:11+00:00,-73.979957,40.751799,-73.986804,40.757738,1,0.8767726889580696,17,16,11,2012,4,4,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,1,0,Afternoon,Friday,Nov,Fall,13.116284465550878,0.0,0.8767726889580696,0.0,0,17,11.5
5281665,6.1,2011-05-17 22:10:00+00:00,-73.99165500000001,40.726515,-74.003557,40.72255,2,1.095602772314533,22,17,5,2011,1,2,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,Evening,Tuesday,May,Spring,5.567711358664553,1.095602772314533,0.0,0.0,0,0,3.05
5359117,4.1,2009-08-26 09:45:00+00:00,-73.976125,40.757022,-73.981462,40.759871999999994,1,0.5499957922954934,9,26,8,2009,2,3,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,1,0,Morning,Wednesday,Aug,Summer,7.45460248502631,0.0,0.5499957922954934,0.0,0,9,4.1
47055791,10.9,2011-06-30 08:22:00+00:00,-74.007182,40.744027,-73.9744,40.75427,1,2.9871663663098027,8,30,6,2011,3,2,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0,1,0,Morning,Thursday,Jun,Summer,3.648943066222763,0.0,2.9871663663098027,0.0,0,8,10.9
32447133,5.5,2013-10-11 00:04:00+00:00,-73.97204,40.762877,-73.963497,40.774117,1,1.4421064464097582,0,11,10,2013,4,4,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,Night,Friday,Oct,Fall,3.813865483850169,1.4421064464097582,0.0,0.0,0,0,5.5
33146139,9.0,2013-08-29 15:57:33+00:00,-73.99679300000001,40.762868,-73.981811,40.750748,1,1.8462606050508767,15,29,8,2013,3,3,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,0,0,Afternoon,Thursday,Aug,Summer,4.874718106088816,0.0,0.0,0.0,0,0,9.0
7076903,10.5,2014-04-16 13:59:00+00:00,-74.005827,40.749207,-73.987998,40.749137,1,1.5019071672849793,13,16,4,2014,2,2,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,Afternoon,Wednesday,Apr,Spring,6.9911111876381895,0.0,0.0,0.0,0,0,10.5
36404072,7.7,2012-06-28 09:47:28+00:00,-73.973174,40.763875,-73.958736,40.78103,1,2.2620639941501874,9,28,6,2012,3,2,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0,1,0,Morning,Thursday,Jun,Summer,3.4039708955682033,0.0,2.2620639941501874,0.0,0,9,7.7
23272264,38.33,2013-06-07 10:56:00+00:00,-73.864473,40.770045,-73.97710500000001,40.754565,5,9.640972721389256,10,7,6,2013,4,2,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,Morning,Friday,Jun,Summer,3.9757399079619717,0.0,0.0,0.0,0,0,7.6659999999999995
18716155,6.9,2011-11-26 07:41:00+00:00,-73.995542,40.764412,-73.979237,40.75249,1,1.9087657787423962,7,26,11,2011,5,4,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1,1,0,Morning,Saturday,Nov,Fall,3.614901355024352,0.0,1.9087657787423962,1.9087657787423962,7,7,6.9
